dataset,arquitetura,estrategia_init,tipo_ruido,nivel_ruido,n_qubits,n_camadas,acuracia_treino,acuracia_teste,gap_treino_teste,tempo_segundos,custo_final,cm_tn,cm_fp,cm_fn,cm_tp,seed
circles,basico,matematico,depolarizante,0.0025,4,2,0.6607142857142857,0.6666666666666666,-0.005952380952380931,107.7781412601471,0.8674001446674814,37,23,17,43,44
