dataset,arquitetura,estrategia_init,tipo_ruido,nivel_ruido,n_qubits,n_camadas,acuracia_treino,acuracia_teste,gap_treino_teste,tempo_segundos,custo_final,cm_tn,cm_fp,cm_fn,cm_tp,seed
moons,star_entanglement,fibonacci_spiral,depolarizante,0.01,4,2,0.6142857142857143,0.575,0.03928571428571437,96.36071252822876,1.1018967219908773,30,30,21,39,42
