dataset,arquitetura,estrategia_init,tipo_ruido,nivel_ruido,n_qubits,n_camadas,acuracia_treino,acuracia_teste,gap_treino_teste,tempo_segundos,custo_final,cm_tn,cm_fp,cm_fn,cm_tp,seed
circles,basico,matematico,depolarizante,0.01,4,2,0.6321428571428571,0.7,-0.06785714285714284,108.72472882270813,0.8243356503331387,42,18,18,42,46
