dataset,arquitetura,estrategia_init,tipo_ruido,nivel_ruido,n_qubits,n_camadas,acuracia_treino,acuracia_teste,gap_treino_teste,tempo_segundos,custo_final,cm_tn,cm_fp,cm_fn,cm_tp,seed
moons,alternating_layers,matematico,sem_ruido,0.0,4,2,0.5464285714285714,0.55,-0.0035714285714286698,128.64630818367004,1.0813605539915527,34,26,28,32,45
