dataset,arquitetura,estrategia_init,tipo_ruido,nivel_ruido,n_qubits,n_camadas,acuracia_treino,acuracia_teste,gap_treino_teste,tempo_segundos,custo_final,cm_tn,cm_fp,cm_fn,cm_tp,seed
moons,qaoa,matematico,depolarizante,0.01,4,2,0.725,0.6666666666666666,0.05833333333333335,125.72134971618652,0.7500329723803826,41,19,21,39,44
