dataset,arquitetura,estrategia_init,tipo_ruido,nivel_ruido,n_qubits,n_camadas,acuracia_treino,acuracia_teste,gap_treino_teste,tempo_segundos,custo_final,cm_tn,cm_fp,cm_fn,cm_tp,seed
moons,basico,fibonacci_spiral,depolarizante,0.0025,4,2,0.33214285714285713,0.36666666666666664,-0.03452380952380951,106.15530943870544,1.101075359890656,27,33,43,17,42
