dataset,arquitetura,estrategia_init,tipo_ruido,nivel_ruido,n_qubits,n_camadas,acuracia_treino,acuracia_teste,gap_treino_teste,tempo_segundos,custo_final,cm_tn,cm_fp,cm_fn,cm_tp,seed
breast_cancer,qaoa,matematico,depolarizante,0.0025,4,2,0.628140703517588,0.5789473684210527,0.04919333509653534,307.34052419662476,0.9293779052821303,18,46,26,81,44
