dataset,arquitetura,estrategia_init,tipo_ruido,nivel_ruido,n_qubits,n_camadas,acuracia_treino,acuracia_teste,gap_treino_teste,tempo_segundos,custo_final,cm_tn,cm_fp,cm_fn,cm_tp,seed
moons,strongly_entangling,matematico,depolarizante,0.0,4,2,0.7964285714285714,0.7833333333333333,0.013095238095238049,135.02642798423767,0.5788231300671437,51,9,17,43,42
